Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2018-12-21,KOTAKNIFTY,EQ,111.8,113.0,113.0,110.2,110.39,110.35,110.65,32724,362096812000.0,249.0,29651,0.9061
2018-12-24,KOTAKNIFTY,EQ,110.35,110.39,110.49,109.05,109.47,109.34,109.75,26124,286710479000.0,305.0,18184,0.6961
2018-12-26,KOTAKNIFTY,EQ,109.34,108.9,109.9,108.0,109.87,109.75,108.79,127657,1388816880000.0,472.0,25893,0.2028
2018-12-27,KOTAKNIFTY,EQ,109.75,111.85,111.85,110.0,110.35,110.32,110.41,28966,319803643000.0,231.0,18752,0.6474
2018-12-28,KOTAKNIFTY,EQ,110.32,111.0,111.48,110.63,111.22,110.84,111.05,61690,685079423000.0,210.0,50298,0.8153
2018-12-31,KOTAKNIFTY,EQ,110.84,111.23,111.71,111.05,111.34,111.29,111.4,17645,196572375000.0,267.0,13051,0.7395999999999999
2019-01-01,KOTAKNIFTY,EQ,111.29,111.24,111.78,110.43,111.78,111.59,110.87,17472,193705294000.0,200.0,13558,0.7759999999999999
2019-01-02,KOTAKNIFTY,EQ,111.59,111.44,111.49,109.85,110.62,110.63,110.74,15344,169916346000.0,301.0,10381,0.6766
2019-01-03,KOTAKNIFTY,EQ,110.63,109.0,110.85,109.0,109.7,109.52,110.01,18719,205929669000.0,291.0,13426,0.7172
2019-01-04,KOTAKNIFTY,EQ,109.52,109.96,110.2,109.0,109.83,109.79,109.78,37292,409396404000.0,231.0,32785,0.8791
2019-01-07,KOTAKNIFTY,EQ,109.79,111.0,111.34,109.9,110.48,110.41,110.9,25631,284243196000.0,357.0,23548,0.9187000000000001
2019-01-08,KOTAKNIFTY,EQ,110.41,110.41,111.03,110.0,110.75,110.81,110.56,17883,197721751000.0,167.0,15989,0.8941
2019-01-09,KOTAKNIFTY,EQ,110.81,111.1,111.4,110.0,111.4,111.11,111.09,53612,595591869000.0,214.0,10233,0.19090000000000001
2019-01-10,KOTAKNIFTY,EQ,111.11,111.05,111.49,110.71,111.05,111.13,111.25,65633,730157492000.0,238.0,54219,0.8261000000000001
2019-01-11,KOTAKNIFTY,EQ,111.13,110.96,111.5,110.17,110.6,110.57,110.94,16660,184825021000.0,235.0,11214,0.6731
2019-01-14,KOTAKNIFTY,EQ,110.57,110.04,110.44,109.7,110.25,110.16,110.04,19561,215253347000.00003,308.0,12555,0.6418
2019-01-15,KOTAKNIFTY,EQ,110.16,110.27,111.75,110.27,111.46,111.52,111.09,32883,365284945000.0,262.0,22272,0.6773
2019-01-16,KOTAKNIFTY,EQ,111.52,111.96,112.12,111.5,111.8,111.74,111.88,39333,440067219000.00006,187.0,30511,0.7757
2019-01-17,KOTAKNIFTY,EQ,111.74,111.74,112.05,110.72,111.5,111.43,111.55,41512,463060459000.0,263.0,30540,0.7356999999999999
2019-01-18,KOTAKNIFTY,EQ,111.43,111.69,111.93,111.05,111.48,111.49,111.33,19731,219665663000.0,213.0,10906,0.5527000000000001
2019-01-21,KOTAKNIFTY,EQ,111.49,111.48,112.7,111.18,112.22,112.3,112.18,192799,2162819259000.0,390.0,121337,0.6293
2019-01-22,KOTAKNIFTY,EQ,112.3,112.18,112.18,111.53,111.95,111.81,111.85,45406,507876241000.0,263.0,26172,0.5764
2019-01-23,KOTAKNIFTY,EQ,111.81,111.8,112.15,110.58,110.99,111.05,111.46,275615,3071950000000.0,299.0,202633,0.7352
2019-01-24,KOTAKNIFTY,EQ,111.05,111.0,111.29,110.6,111.29,111.12,110.82,48378,536115373000.00006,178.0,43203,0.893
2019-01-25,KOTAKNIFTY,EQ,111.12,111.54,111.91,110.09,110.5,110.56,111.49,262197,2923107251000.0,376.0,175895,0.6709
2019-01-28,KOTAKNIFTY,EQ,110.56,110.18,110.61,109.12,109.53,109.62,109.93,145842,1603193242000.0,527.0,61301,0.4203
2019-01-29,KOTAKNIFTY,EQ,109.62,109.53,109.55,108.51,109.13,109.24,109.15,57952,632528478000.0,382.0,29825,0.5147
2019-01-30,KOTAKNIFTY,EQ,109.24,108.25,109.5,108.25,109.04,109.13,109.16,44597,486830876999.99994,248.0,35406,0.7939
2019-01-31,KOTAKNIFTY,EQ,109.13,109.79,110.99,109.25,110.77,110.78,110.2,19063,210068156000.0,217.0,15556,0.816
2019-02-01,KOTAKNIFTY,EQ,110.78,111.25,112.6,110.99,111.48,111.26,111.4,52680,586853279000.0,347.0,19371,0.3677
2019-02-04,KOTAKNIFTY,EQ,111.26,111.3,112.0,110.8,111.74,111.83,111.26,17362,193169773000.0,302.0,11890,0.6848000000000001
2019-02-05,KOTAKNIFTY,EQ,111.83,111.74,112.22,111.01,112.0,111.8,111.88,30165,337482742000.0,224.0,28342,0.9396
2019-02-06,KOTAKNIFTY,EQ,111.8,112.48,113.2,112.2,113.2,113.12,112.73,31672,357045253000.0,288.0,27638,0.8726
2019-02-07,KOTAKNIFTY,EQ,113.12,113.2,113.7,112.96,113.01,113.23,113.38,12962,146967321000.0,228.0,8153,0.629
2019-02-08,KOTAKNIFTY,EQ,113.23,113.0,113.03,111.75,111.82,111.95,112.52,108438,1220121460000.0,338.0,34286,0.31620000000000004
2019-02-11,KOTAKNIFTY,EQ,111.95,114.2,116.4,111.05,111.88,111.56,111.47,36155,403034889000.0,340.0,18217,0.5039
2019-02-12,KOTAKNIFTY,EQ,111.56,111.46,112.0,111.2,111.42,111.56,111.65,22780,254327625000.0,236.0,13391,0.5878
2019-02-13,KOTAKNIFTY,EQ,111.56,111.75,111.88,110.7,110.7,110.87,111.21,63992,711653501000.0,313.0,23092,0.36090000000000005
2019-02-14,KOTAKNIFTY,EQ,110.87,110.99,110.99,110.0,110.2,110.19,110.22,49611,546824173000.00006,297.0,23152,0.4667
2019-02-15,KOTAKNIFTY,EQ,110.19,110.2,110.3,109.16,110.27,110.15,109.68,74138,813160587000.0,469.0,60538,0.8166
2019-02-18,KOTAKNIFTY,EQ,110.15,110.39,110.39,109.0,109.34,109.19,109.68,32823,359996308000.0,405.0,26783,0.816
2019-02-19,KOTAKNIFTY,EQ,109.19,109.37,110.0,108.51,109.0,108.91,109.34,48590,531262516000.0,271.0,15267,0.31420000000000003
2019-02-20,KOTAKNIFTY,EQ,108.91,109.51,110.61,109.3,110.09,110.28,109.71,29481,323430254000.0,227.0,20064,0.6806
2019-02-21,KOTAKNIFTY,EQ,110.28,110.0,110.92,109.77,110.85,110.82,110.3,23262,256572079999.99997,180.0,19807,0.8515
2019-02-22,KOTAKNIFTY,EQ,110.82,111.0,111.0,110.0,110.91,110.89,110.82,41268,457333405999.99994,189.0,22581,0.5472
2019-02-25,KOTAKNIFTY,EQ,110.89,111.5,115.3,110.57,111.82,111.71,111.21,29486,327924546000.0,288.0,17602,0.5970000000000001
2019-02-26,KOTAKNIFTY,EQ,111.71,110.55,111.58,110.1,110.81,110.78,110.6,88200,975501150000.0,346.0,31766,0.3602
2019-02-27,KOTAKNIFTY,EQ,110.78,111.5,112.0,110.3,110.52,110.53,111.07,59297,658600889000.0,303.0,17073,0.2879
2019-02-28,KOTAKNIFTY,EQ,110.53,111.0,111.2,110.5,110.96,110.65,110.75,27742,307255753000.0,277.0,13130,0.4733
2019-03-01,KOTAKNIFTY,EQ,110.65,111.25,111.4,111.01,111.07,111.08,111.18,34891,387929974000.0,196.0,21807,0.625
2019-03-05,KOTAKNIFTY,EQ,111.08,111.2,112.91,110.7,112.47,112.66,112.09,189069,2119219607999.9998,449.0,39062,0.2066
2019-03-06,KOTAKNIFTY,EQ,112.66,112.65,113.25,112.65,113.01,113.14,112.94,28121,317600394000.0,225.0,13467,0.4789
2019-03-07,KOTAKNIFTY,EQ,113.14,112.25,117.7,112.25,113.13,113.22,113.13,21852,247216212000.0,212.0,11225,0.5136999999999999
2019-03-08,KOTAKNIFTY,EQ,113.22,112.9,113.17,112.53,113.17,113.1,112.89,39266,443269265000.00006,208.0,11932,0.3039
2019-03-11,KOTAKNIFTY,EQ,113.1,115.4,117.6,113.11,114.6,114.28,114.06,32330,368757920000.0,312.0,20676,0.6395000000000001
2019-03-12,KOTAKNIFTY,EQ,114.28,115.0,115.92,114.86,115.54,115.79,115.44,44813,517333153000.0,221.0,36712,0.8192
2019-03-13,KOTAKNIFTY,EQ,115.79,115.65,116.39,115.0,116.3,116.08,115.8,54670,633065940000.0,214.0,28235,0.5165
2019-03-14,KOTAKNIFTY,EQ,116.08,116.2,116.9,116.14,116.22,116.24,116.52,76788,894741468000.0,202.0,64176,0.8358
2019-03-15,KOTAKNIFTY,EQ,116.24,116.89,117.8,116.62,117.06,117.28,117.18,52298,612829031000.0,317.0,24766,0.4736
2019-03-18,KOTAKNIFTY,EQ,117.28,119.6,122.0,117.01,117.41,117.55,117.58,17624,207218196000.0,271.0,11813,0.6703
2019-03-19,KOTAKNIFTY,EQ,117.55,117.05,118.51,117.05,118.13,118.17,117.63,50491,593933052000.0,221.0,16003,0.3169
2019-03-20,KOTAKNIFTY,EQ,118.17,117.92,118.68,117.81,118.63,118.35,118.44,61629,729926406000.0,224.0,53043,0.8606999999999999
2019-03-22,KOTAKNIFTY,EQ,118.35,118.3,118.79,117.2,117.84,117.37,118.11,20473,241807971000.0,249.0,11476,0.5605
2019-03-25,KOTAKNIFTY,EQ,117.37,117.12,117.17,116.09,116.5,116.19,116.4,94071,1095003096000.0001,315.0,73406,0.7803
2019-03-26,KOTAKNIFTY,EQ,116.19,116.25,117.9,116.25,117.7,117.68,116.78,147805,1726043545000.0,267.0,14143,0.09570000000000001
2019-03-27,KOTAKNIFTY,EQ,117.68,117.95,118.7,117.0,117.2,117.41,117.93,31194,367882089000.0,249.0,20465,0.6561
2019-03-28,KOTAKNIFTY,EQ,117.41,117.05,118.99,117.05,118.51,118.61,118.12,22528,266093039000.0,226.0,11031,0.4897
2019-03-29,KOTAKNIFTY,EQ,118.61,118.99,119.48,118.37,119.1,119.24,119.0,71055,845551123000.0,206.0,46325,0.652
2019-04-01,KOTAKNIFTY,EQ,119.24,119.3,120.44,119.25,119.62,119.45,119.8,56525,677141370000.0,373.0,45124,0.7983
2019-04-02,KOTAKNIFTY,EQ,119.45,119.69,120.25,119.0,119.66,119.53,119.71,160346,1919521913000.0,265.0,45167,0.2817
2019-04-03,KOTAKNIFTY,EQ,119.53,120.0,120.28,119.0,119.38,119.33,120.1,74944,900085733000.0,249.0,63526,0.8476
2019-04-04,KOTAKNIFTY,EQ,119.33,119.5,119.76,118.63,119.76,119.37,119.31,45820,546697897000.0,234.0,31303,0.6831999999999999
2019-04-05,KOTAKNIFTY,EQ,119.37,119.75,119.95,119.0,119.55,119.56,119.49,45407,542560084000.0,237.0,31152,0.6861
2019-04-08,KOTAKNIFTY,EQ,119.56,119.56,119.9,118.4,118.6,118.52,118.66,372443,4419477067000.0,329.0,333028,0.8942
2019-04-09,KOTAKNIFTY,EQ,118.52,120.5,120.5,118.45,119.45,119.5,118.94,14323,170351083000.0,166.0,10008,0.6987000000000001
2019-04-10,KOTAKNIFTY,EQ,119.5,119.5,120.0,118.81,118.82,119.07,119.72,151301,1811353135000.0002,257.0,147473,0.9747
2019-04-11,KOTAKNIFTY,EQ,119.07,119.25,119.35,118.5,119.35,118.99,118.89,22796,271018140000.0,170.0,18618,0.8167
2019-04-12,KOTAKNIFTY,EQ,118.99,119.22,119.65,118.8,119.35,119.39,119.16,18694,222755942000.0,153.0,13840,0.7403000000000001
2019-04-15,KOTAKNIFTY,EQ,119.39,119.61,120.0,119.42,120.0,119.95,119.81,11868,142195797000.0,240.0,10194,0.8589
2019-04-16,KOTAKNIFTY,EQ,119.95,120.4,121.3,120.35,121.0,121.16,121.01,32514,393467333000.0,196.0,11952,0.3676
2019-04-18,KOTAKNIFTY,EQ,121.16,121.0,121.27,120.45,120.6,120.9,120.86,131296,1586801467000.0,239.0,77008,0.5865
2019-04-22,KOTAKNIFTY,EQ,120.9,120.5,120.5,119.3,119.51,119.55,119.81,25900,310305864000.0,375.0,16603,0.6409999999999999
2019-04-23,KOTAKNIFTY,EQ,119.55,119.0,119.7,118.95,119.13,119.1,119.37,24375,290958013000.0,193.0,20058,0.8229000000000001
2019-04-24,KOTAKNIFTY,EQ,119.1,119.21,120.36,118.8,120.25,120.22,119.37,52559,627416282000.0,179.0,44455,0.8458
2019-04-25,KOTAKNIFTY,EQ,120.22,120.21,120.88,119.24,120.2,119.95,120.15,130196,1564335431000.0,248.0,87970,0.6757
2019-04-26,KOTAKNIFTY,EQ,119.95,120.13,120.7,119.73,120.25,120.44,120.28,68375,822448315000.0,178.0,47740,0.6981999999999999
2019-04-30,KOTAKNIFTY,EQ,120.44,120.6,121.0,119.52,121.0,120.9,120.3,30757,370001011000.0,333.0,23382,0.7602
2019-05-02,KOTAKNIFTY,EQ,120.9,121.0,123.0,120.02,120.2,120.36,120.58,44181,532748997000.0,305.0,25159,0.5695
2019-05-03,KOTAKNIFTY,EQ,120.36,120.62,121.0,120.18,120.24,120.24,120.64,28652,345656957000.0,180.0,18909,0.66
2019-05-06,KOTAKNIFTY,EQ,120.24,119.5,120.0,118.84,119.48,119.64,119.5,79758,953121388000.0001,373.0,59470,0.7456
2019-05-07,KOTAKNIFTY,EQ,119.64,119.5,119.5,117.94,118.3,118.12,119.2,34977,416914473000.0,341.0,20545,0.5874
2019-05-08,KOTAKNIFTY,EQ,118.12,116.25,118.0,116.25,117.63,117.38,117.45,28582,335708975000.0,323.0,20729,0.7252
2019-05-09,KOTAKNIFTY,EQ,117.38,118.0,118.0,115.9,116.33,116.07,116.34,102318,1190391079000.0,411.0,29008,0.28350000000000003
2019-05-10,KOTAKNIFTY,EQ,116.07,116.55,116.89,115.7,115.99,116.09,116.33,40973,476635193000.0,315.0,19424,0.47409999999999997
2019-05-13,KOTAKNIFTY,EQ,116.09,115.77,116.4,114.65,115.07,115.08,115.41,78726,908562677000.0,428.0,72925,0.9263
2019-05-14,KOTAKNIFTY,EQ,115.08,114.94,116.0,114.15,115.0,115.17,115.08,112760,1297673931000.0,330.0,55227,0.48979999999999996
2019-05-15,KOTAKNIFTY,EQ,115.17,115.64,116.09,114.61,114.8,114.87,115.7,49677,574767362000.0,325.0,36940,0.7436
2019-05-16,KOTAKNIFTY,EQ,114.87,114.8,116.24,114.5,116.24,115.93,115.3,17045,196533600000.0,170.0,10424,0.6116
2019-05-17,KOTAKNIFTY,EQ,115.93,115.9,117.4,115.76,117.4,117.18,116.33,39838,463422326000.0,233.0,24783,0.6221
2019-05-20,KOTAKNIFTY,EQ,117.18,119.97,121.37,119.0,121.1,121.17,120.1,194960,2341377547000.0,539.0,81198,0.4165
2019-05-21,KOTAKNIFTY,EQ,121.17,121.95,122.0,119.89,120.2,120.13,121.35,335524,4071439597000.0,285.0,287810,0.8578
2019-05-22,KOTAKNIFTY,EQ,120.13,121.0,121.46,119.87,121.45,121.11,120.77,66053,797725363000.0,264.0,43933,0.6651
2019-05-23,KOTAKNIFTY,EQ,121.11,122.0,123.29,119.0,119.86,119.6,121.55,222364,2702735885000.0,647.0,147324,0.6625
2019-05-24,KOTAKNIFTY,EQ,119.6,120.01,121.4,119.5,121.4,121.11,120.5,77585,934868511000.0,259.0,42439,0.547
2019-05-27,KOTAKNIFTY,EQ,121.11,123.2,123.4,120.98,122.33,122.04,121.87,106969,1303598448000.0,359.0,46467,0.4344
2019-05-28,KOTAKNIFTY,EQ,122.04,124.5,124.5,121.57,122.6,122.25,122.19,53681,655930234000.0,198.0,8247,0.1536
2019-05-29,KOTAKNIFTY,EQ,122.25,122.0,122.41,121.4,121.72,121.62,121.89,26257,320053767000.0,175.0,16834,0.6411
2019-05-30,KOTAKNIFTY,EQ,121.62,121.78,122.79,121.78,122.6,122.62,122.18,55592,679203954000.0,137.0,21645,0.38939999999999997
2019-05-31,KOTAKNIFTY,EQ,122.62,122.93,123.39,121.09,121.99,122.04,122.55,71281,873528347000.0001,288.0,43372,0.6085
2019-06-03,KOTAKNIFTY,EQ,122.04,122.28,124.2,122.13,124.2,123.93,123.02,131866,1622176840000.0,435.0,52029,0.3946
2019-06-04,KOTAKNIFTY,EQ,123.93,126.4,128.9,123.28,123.8,123.48,123.72,171697,2124287087000.0,238.0,155824,0.9076000000000001
2019-06-06,KOTAKNIFTY,EQ,123.48,124.0,125.0,121.51,122.07,121.81,122.44,43370,531026332000.0,439.0,26736,0.6165
2019-06-07,KOTAKNIFTY,EQ,121.81,121.74,122.48,120.87,122.17,122.18,121.59,42334,514724329000.0,294.0,28358,0.6698999999999999
2019-06-10,KOTAKNIFTY,EQ,122.18,122.96,123.36,122.35,123.05,123.14,122.97,24095,296292110000.0,327.0,12991,0.5392
2019-06-11,KOTAKNIFTY,EQ,123.14,123.61,123.61,122.6,123.1,123.05,122.95,24603,302502746000.0,175.0,20744,0.8431000000000001
2019-06-12,KOTAKNIFTY,EQ,123.05,122.88,122.96,122.0,122.34,122.14,122.5,27227,333543340000.0,250.0,24259,0.891
2019-06-13,KOTAKNIFTY,EQ,122.14,122.14,122.4,121.51,122.06,122.14,121.91,7346,89552687000.0,254.0,4216,0.5739
2019-06-14,KOTAKNIFTY,EQ,122.14,122.4,122.46,121.6,121.8,121.9,122.1,7495,91513513000.0,182.0,7266,0.9694
2019-06-17,KOTAKNIFTY,EQ,121.9,130.4,132.9,120.4,120.5,120.58,120.96,91492,1106681986000.0,513.0,55579,0.5760000000000001
2019-06-18,KOTAKNIFTY,EQ,120.58,120.58,121.17,120.28,120.65,120.65,120.7,61001,736251846000.0,247.0,14262,0.22649999999999998
2019-06-19,KOTAKNIFTY,EQ,120.65,121.28,121.48,120.2,120.95,120.59,120.82,272322,3290217628000.0,336.0,160135,0.588
2019-06-20,KOTAKNIFTY,EQ,120.59,120.87,122.1,119.75,122.1,121.88,120.57,15103,182090343000.0,244.0,10235,0.6777
2019-06-21,KOTAKNIFTY,EQ,121.88,121.66,121.7,120.57,120.9,120.71,121.1,21507,260459487000.0,304.0,14867,0.6912999999999999
2019-06-24,KOTAKNIFTY,EQ,120.71,120.5,121.37,120.25,120.41,120.61,120.65,21829,263365234000.0,275.0,14150,0.6482
2019-06-25,KOTAKNIFTY,EQ,120.61,120.44,121.75,120.39,121.62,121.62,121.2,18921,229325600999.99997,206.0,15181,0.8023
2019-06-26,KOTAKNIFTY,EQ,121.62,121.9,122.75,121.55,122.2,122.14,121.75,47235,575091626000.0,207.0,11318,0.2396
2019-06-27,KOTAKNIFTY,EQ,122.14,122.2,123.0,122.14,122.41,122.64,122.55,45771,560944632000.0,213.0,41419,0.9048999999999999
2019-06-28,KOTAKNIFTY,EQ,122.64,123.7,123.7,121.74,122.04,121.76,122.27,5471,66892143999.99999,174.0,5057,0.9243000000000001
2019-07-01,KOTAKNIFTY,EQ,121.76,121.5,122.82,121.0,122.6,122.53,122.49,41138,503911786000.00006,320.0,36025,0.8756999999999999
2019-07-02,KOTAKNIFTY,EQ,122.53,122.69,122.9,121.84,122.89,122.57,122.31,28031,342835534000.0,224.0,20343,0.7256999999999999
2019-07-03,KOTAKNIFTY,EQ,122.57,122.99,123.0,122.5,122.55,122.62,122.77,17401,213632167000.0,199.0,9390,0.5396
2019-07-04,KOTAKNIFTY,EQ,122.62,122.62,123.28,122.62,122.89,122.91,122.97,11032,135660643000.0,189.0,6758,0.6126
2019-07-05,KOTAKNIFTY,EQ,122.91,123.48,123.49,122.0,122.0,122.12,122.4,110669,1354590042000.0,354.0,69537,0.6283
2019-07-08,KOTAKNIFTY,EQ,122.12,123.0,123.95,119.52,123.95,120.12,120.69,279280,3370686610000.0,848.0,238883,0.8554
2019-07-09,KOTAKNIFTY,EQ,120.12,117.0,119.75,117.0,119.4,119.39,119.19,329024,3921738675000.0,517.0,289559,0.8801000000000001
2019-07-10,KOTAKNIFTY,EQ,119.39,119.39,119.83,118.5,119.0,119.0,119.09,82060,977231852000.0,377.0,61462,0.7490000000000001
2019-07-11,KOTAKNIFTY,EQ,119.0,120.6,120.6,119.0,119.3,119.39,119.48,17820,212908341000.0,250.0,10872,0.6101
2019-07-12,KOTAKNIFTY,EQ,119.39,119.5,119.9,118.9,118.9,119.06,119.61,16681,199525817000.0,205.0,11145,0.6681
2019-07-15,KOTAKNIFTY,EQ,119.06,122.0,122.0,118.76,119.64,119.54,119.21,55070,656506911000.0,299.0,28578,0.5189
2019-07-16,KOTAKNIFTY,EQ,119.54,121.9,124.3,119.08,120.0,119.93,119.72,36224,433667705000.0,195.0,24519,0.6769
2019-07-17,KOTAKNIFTY,EQ,119.93,119.93,120.88,119.82,120.86,120.83,120.64,161855,1952688695000.0,202.0,91711,0.5666
2019-07-18,KOTAKNIFTY,EQ,120.83,120.0,120.85,119.95,120.43,120.37,120.68,100264,1210025227000.0,192.0,96011,0.9576000000000001
2019-07-19,KOTAKNIFTY,EQ,120.37,120.42,120.48,118.11,118.16,118.17,119.01,108217,1287940485000.0,629.0,74941,0.6925
2019-07-22,KOTAKNIFTY,EQ,118.17,117.94,119.9,116.67,117.01,117.13,117.35,234375,2750468178000.0,689.0,142286,0.6071
2019-07-23,KOTAKNIFTY,EQ,117.13,117.55,117.81,116.61,117.0,116.83,117.13,38436,450212713000.0,318.0,17244,0.4486
2019-07-24,KOTAKNIFTY,EQ,116.83,117.0,117.12,116.2,117.1,116.73,116.67,38374,447692173000.00006,402.0,34858,0.9084000000000001
2019-07-25,KOTAKNIFTY,EQ,116.73,116.35,117.68,116.35,116.56,116.74,117.01,44798,524181582000.0,278.0,28815,0.6432
2019-07-26,KOTAKNIFTY,EQ,116.74,116.62,117.0,116.1,116.81,116.89,116.59,12863,149966018000.0,258.0,12020,0.9345
2019-07-29,KOTAKNIFTY,EQ,116.89,116.81,116.88,115.58,116.2,116.18,116.11,68870,799658921000.0,528.0,48032,0.6973999999999999
2019-07-30,KOTAKNIFTY,EQ,116.18,116.1,116.46,114.8,115.03,114.93,115.7,128343,1484946753000.0,501.0,68138,0.5309
2019-07-31,KOTAKNIFTY,EQ,114.93,115.0,115.14,114.0,114.6,114.7,114.44,128413,1469573761000.0,470.0,80639,0.628
2019-08-01,KOTAKNIFTY,EQ,114.7,114.25,114.5,112.78,114.06,113.86,113.95,128857,1468298986000.0,842.0,91164,0.7075
2019-08-02,KOTAKNIFTY,EQ,113.86,113.7,114.9,112.39,113.84,113.92,113.3,180378,2043689529000.0,670.0,112982,0.6264000000000001
2019-08-05,KOTAKNIFTY,EQ,113.92,113.92,113.92,111.8,113.0,112.75,112.54,179461,2019602879000.0,771.0,89437,0.49840000000000007
2019-08-06,KOTAKNIFTY,EQ,112.75,112.75,113.98,112.35,113.16,113.21,112.78,52532,592440438000.0,334.0,28105,0.535
2019-08-07,KOTAKNIFTY,EQ,113.21,113.0,113.5,109.0,112.75,112.68,112.7,53493,602850461000.0,439.0,28471,0.5322
2019-08-08,KOTAKNIFTY,EQ,112.68,113.27,114.45,112.47,114.2,114.11,113.12,27673,313045983000.0,290.0,14890,0.5381
2019-08-09,KOTAKNIFTY,EQ,114.11,113.0,115.48,113.0,115.13,115.06,115.01,128758,1480858928000.0,305.0,104986,0.8154000000000001
2019-08-13,KOTAKNIFTY,EQ,115.06,115.0,115.5,110.5,113.42,113.29,114.58,90460,1036457710000.0,579.0,35078,0.38780000000000003
2019-08-14,KOTAKNIFTY,EQ,113.29,113.4,114.83,112.99,113.99,114.17,114.15,44719,510471105000.0,308.0,22995,0.5142
2019-08-16,KOTAKNIFTY,EQ,114.17,114.0,114.5,113.01,114.0,114.4,113.96,28435,324053263000.0,324.0,13934,0.49
2019-08-19,KOTAKNIFTY,EQ,114.4,113.25,115.19,113.25,113.92,113.89,114.46,33660,385262411000.0,307.0,24479,0.7272
2019-08-20,KOTAKNIFTY,EQ,113.89,114.3,114.5,113.65,114.1,114.0,114.07,61428,700730472000.0,284.0,16228,0.26420000000000005
2019-08-21,KOTAKNIFTY,EQ,114.0,114.0,114.25,113.1,113.25,113.35,113.57,20412,231812460000.0,231.0,13606,0.6666
2019-08-22,KOTAKNIFTY,EQ,113.35,113.09,113.09,111.33,111.56,111.53,112.19,52832,592730696000.0,618.0,43109,0.816
2019-08-23,KOTAKNIFTY,EQ,111.53,111.14,113.0,110.5,113.0,112.76,111.78,88813,992721119999.9999,480.0,79356,0.8935
2019-08-26,KOTAKNIFTY,EQ,112.76,115.0,117.3,111.64,114.46,114.42,112.89,59798,675065506000.0,560.0,23457,0.3923
2019-08-27,KOTAKNIFTY,EQ,114.42,114.19,115.38,114.05,114.6,114.88,114.9,44244,508350334999.99994,293.0,26359,0.5958
2019-08-28,KOTAKNIFTY,EQ,114.88,114.7,115.1,113.75,113.92,114.15,114.44,99815,1142235911000.0,312.0,64339,0.6446
2019-08-29,KOTAKNIFTY,EQ,114.15,115.0,115.0,113.4,114.36,113.98,114.01,21489,245002341000.0,222.0,18609,0.866
2019-08-30,KOTAKNIFTY,EQ,113.98,113.95,114.4,112.75,113.71,113.58,113.28,97606,1105716978000.0,303.0,12760,0.1307
2019-09-03,KOTAKNIFTY,EQ,113.58,111.3,113.42,111.0,111.89,111.82,112.54,53518,602307776000.0,690.0,36558,0.6831
2019-09-04,KOTAKNIFTY,EQ,111.82,112.0,112.81,111.68,112.6,112.5,112.14,25504,286006535000.0,301.0,19311,0.7572
2019-09-05,KOTAKNIFTY,EQ,112.5,112.81,113.3,111.98,112.25,112.41,112.69,30043,338545810000.0,306.0,17445,0.5807
2019-09-06,KOTAKNIFTY,EQ,112.41,112.5,113.35,112.1,112.9,112.9,112.89,21233,239705102000.0,258.0,14623,0.6887000000000001
2019-09-09,KOTAKNIFTY,EQ,112.9,113.0,114.19,112.4,113.3,113.52,113.59,30125,342184659000.0,367.0,19833,0.6584000000000001
2019-09-11,KOTAKNIFTY,EQ,113.52,114.05,114.45,113.5,114.24,114.22,114.02,54802,624846849000.0,395.0,30471,0.556
2019-09-12,KOTAKNIFTY,EQ,114.22,114.0,114.9,113.7,113.7,113.72,114.51,18568,212621450999.99997,260.0,14484,0.7801
2019-09-13,KOTAKNIFTY,EQ,113.72,113.72,114.5,113.05,114.35,114.33,113.63,16719,189978695000.0,236.0,13393,0.8011
2019-09-16,KOTAKNIFTY,EQ,114.33,114.27,114.49,113.46,113.75,113.95,113.99,21880,249419544000.0,308.0,15201,0.6947
2019-09-17,KOTAKNIFTY,EQ,113.95,113.5,113.86,111.85,111.9,112.15,112.77,86088,970809711999.9999,537.0,32514,0.37770000000000004
2019-09-18,KOTAKNIFTY,EQ,112.15,112.7,112.85,111.9,112.67,112.26,112.34,21246,238684134000.0,365.0,14721,0.6929000000000001
2019-09-19,KOTAKNIFTY,EQ,112.26,112.35,112.4,110.94,111.1,111.07,111.2,65129,724251895000.0,779.0,39967,0.6137
2019-09-20,KOTAKNIFTY,EQ,111.07,113.0,117.4,110.8,116.5,116.37,115.08,350719,4036085886999.9995,717.0,225443,0.6428
2019-09-23,KOTAKNIFTY,EQ,116.37,120.0,125.0,118.0,121.5,120.59,121.62,2042742,24844410956000.0,1000.0,1927731,0.9437000000000001
2019-09-24,KOTAKNIFTY,EQ,120.59,120.59,123.0,119.31,119.8,119.93,121.28,799721,9699120745000.0,719.0,524038,0.6553
2019-09-25,KOTAKNIFTY,EQ,119.93,118.55,119.95,118.55,118.8,118.88,119.0,84181,1001769575000.0,371.0,69316,0.8234
2019-09-26,KOTAKNIFTY,EQ,118.88,119.2,120.25,119.2,119.6,119.62,119.51,471543,5635316878000.0,399.0,460125,0.9758
2019-09-27,KOTAKNIFTY,EQ,119.62,120.0,120.15,119.3,119.3,119.52,119.8,423411,5072330629000.0,396.0,418878,0.9893000000000001
